id,subcat_sed,direccion,cve_delg,ubicacion,nombre,superficie,perimetro,categoria
6944,8,,9,"24 DE ABRIL 1860, ESQ. EJE 5 SUR",24 DE FEBRERO,2668.55369916,206.753087614,4
6945,3,Juan Cristomo Bonilla,9,,,827.880347582,214.301872093,2
6946,8,Manolo Martínez,9,,,1773.61561814,191.981991447,4
6947,14,Batalla de Acaponeta,9,,,2682.71541567,213.218461672,3
6948,8,Mariano Escobedo,9,,,1276.04181825,211.693560582,4
6949,5,Centeno,9,,,625.629055701,218.509093911,1
6950,6,Ciruelo,10,,,37.7651297423,40.4159296606,3
6951,19,Dalia,10,,,4541.48970082,327.653975797,6
6952,4,Santiago,10,,,222.513411854,138.600988742,1
6953,8,Nogales,10,"NOGAL Y F.F.C.C., COL. SAN NICOLAS TOTOLAPAN",DEPORTIVO 1ş DE MAYO,2580.07742281,275.524371468,4
6954,5,San Jerónimo,10,"AV. SN. JERONIMO Y JUEREZ, COL. SAN JERONIMO LIDIC",ESCUELA SUPERIOR DE GUERRA,847.32548249,124.162211254,1
6955,19,Luis Cabrera,10,,,4774.8993557,352.198386451,6
6956,21,Bosque de Capulines,11,,BOSQUES DE LAS LOMAS,16189.1307631,786.553139682,5
6957,3,Monte Blanco,11,DE BOULEVARD M. AVILA CAMACHO A MONTAÑAS ROCOLLOSA,CAMELLON AV. PASEO DE LA REFORMA,2002.85207729,348.358785472,2
6958,3,Paseo de la Reforma,11,DE BOULEVARD M. AVILA CAMACHO A MONTAÑAS ROCOLLOSA,CAMELLON PASEO DE LA REFORMA,179.25118881,54.1917256242,2
6959,3,Explanada,11,DE AV. MONTE LIBANO A AV. PARADO NORTE,CAMELLON AV. EXPLANADA,548.309730804,174.563004667,2
6960,3,Prado Sur,11,,CAMELLON AV. PRADO SUR,324.166190408,335.23642605,2
6961,3,Agustín de Ahumada y Villalón,11,DE AV. PRADO SUR A MONTA�AS ROCOLLOSAS,CAMELLON AV. DE LOS VIRREYES,953.866524389,355.825046574,2
6962,3,Paseo de las Palmas,11,DE PASEO DE LA REFORMA A AV. SIERRA ACONCAGUA,CAMELLON AV. PASEO DE LAS PALMAS,2196.62190765,407.383113447,2
6963,3,Horacio,11,DE BOULEVARD M. AVILA CAMACHO A AV. MOLIERE,CAMELLON AV. HORACIO,2250.31722109,321.799849928,2
6964,3,Anatole France,11,DE AV. MOLIERE A FF.CC.,CAMELLON AV. PRESIDENTE MASARIK,238.110797607,158.120414669,2
6965,3,Homero,11,,CAMELLON AV. MOLIERE,563.378154665,343.607124626,2
6966,3,Homero,11,DE BOULEVARD M. AVILA CAMACHO A AV.MOLIERE,CAMELLON AV. HOMERO,336.194231602,133.496315546,2
6967,3,Blv. Miguel de Cervantes,11,,CAMELLON AV. MIGUEL DE SERVANTES SAAVEDRA,164.624574907,86.2903742509,2
6968,3,Presa de las Pilas,11,,CAMELLON AV. IRRIGACION,488.318912065,187.551134889,2
6969,3,Av. Ejército Nacional,11,,CAMELLON AV. EJERCITO NACIONAL MEXICANO,400.217231525,261.184425209,2
6970,3,Lafayette,11,,CAMELLON AV. GUTEMBERG,134.359092794,67.3137008799,2
6971,3,Gutenberg,11,,CAMELLON AV. GUTEMBERG,206.665393731,103.959573253,2
6972,3,Paseo de la Reforma,11,,CAMELLON AV. MONTE CAUCASO,269.190410685,185.438094916,2
6973,3,Reforma 2420,11,DE AV. MONTAÑAS ROCOLLOSAS A CALLE RETORNO JULIETA,CAMELLON PASEO DE LA REFORMA,3122.8246782,619.655911906,2
6974,1,,11,,,7153.56392175,338.379272624,1
6975,1,,11,,,7649.01366229,350.157366385,1
6976,1,,11,,PANTEON FRANCES,14373.4490263,517.514448903,1
6977,23,Avenida Parque Lira,11,,,1534.08326644,259.296509868,4
6978,3,Sierra Ixtlán,11,PASEO DE LA REFORMA DE AV. MONTAÑAS ROCOLLOSAS A A,PARQUE VIA REFORMA,8111.52897242,1533.56032803,2
6979,3,Temistocles,11,DE BOULEVARD M. AVILA CAMACHO A AV.MOLIERE,CAMELLON AV. HOMERO,530.322011333,161.308815036,2
6980,3,Sudermann,11,DE BOULEVARD M. AVILA CAMACHO A AV.MOLIERE,CAMELLON AV. HOMERO,342.146725058,140.476442721,2
6981,3,Horacio,11,,CAMELLON AV. GRAL. MARIANO ESCOBEDO,1636.37624959,495.783208428,2
6982,3,Ciclovía Horacio,11,DE BOULEVARD M. AVILA CAMACHO A AV. MOLIERE,CAMELLON AV. HORACIO,555.727810214,126.828902276,2
6983,3,General Ildefonso Vázquez,11,,,499.74776419,324.056343772,2
6984,14,Parque Via Reforma,11,,ALEMEDA DE TACUBAYA,2450.86863516,242.078937507,3
6985,9,EXPLANADA,11,DE BOULEVARD M. AVILA CAMACHO A MONTAÑAS ROCOLLOSA,CAMELLON PASEO DE LA REFORMA,185.291198067,53.6386981518,2
6986,3,Av. Ejército Nacional,11,,CAMELLON AV. EJERCITO NACIONAL MEXICANO,391.663583436,278.19032981,2
6987,3,Hipodromo de las Americas,11,,SECRETARIA DE LA DEFENSA NACIONAL,831.764983593,215.608747046,2
6988,3,Campos Elíseos,11,DE PASEO DE LA REFORMA A AV. MARIANO ESCOBEDO,CAMELLON AV. CAMPOS ELISEOS,242.458190414,150.407424665,2
6989,3,Paseo de la Reforma,11,DE AV. MONTAÑAS ROCOLLOSAS A CALLE RETORNO JULIETA,CAMELLON PASEO DE LA REFORMA,1022.84857462,129.54108731,2
6990,17,,7,AV. EDO. DE MEXICO NO. 200 COL. LOMA DE LA PALMA,PARQUE CARMEN SERDAN,390.221612231,147.301060425,7
6991,13,Escuela Industrial,7,,CAMELLON AV. DE LOS MISTERIOS,5051.73574114,1323.4511586,1
6992,3,Acueducto de Guadalupe,7,,CAMELLON AV. ACUEDUCTO DE GPE.,4646.41296717,765.129845944,2
6993,3,Acueducto,7,N/E,CAMELLON ACUEDUCTO DE GUADALUPE,447.36708549,243.119827321,2
6994,3,Mendelssohn,7,,CAMELLON INSURGENTES NORTE,3763.45630608,317.594662651,2
6995,7,José Alfredo Jiménez,7,,,1565.59135995,397.80721514,1
6996,5,Tenayuca-Chalmita,7,,DEPORTIVO SOLIDARIDAD NACIONAL,245011.17162,21158.9817218,1
6997,3,Luis Espinoza,7,,,567.808560012,240.209870218,2
6998,3,José A Clave,7,,CAMELLON INSURGENTES NORTE,2330.01175687,284.34605025,2
6999,3,Mario Colin,7,,,1167.61008001,408.46354178,2
7000,3,Río de los Remedios,7,N/E,GLORIETA,865.922217702,287.521169125,2
7001,3,16-A,7,N/E,CAMELLON,192.08560377,206.330979491,2
7002,5,Paso CIIEMAD-UPIBI,7,,LA LAGUNA DE TICOMAN,136098.203318,7580.86383681,1
7003,2,13,7,N/E,CAMELLON AV. RIO DE LOS REMEDIOS,25273.471688,1200.58889243,1
7004,3,Av. de los 100 Metros,7,,,1790.79819352,615.362441317,2
7005,3,Av. Instituto Politécnico Nacional,7,ENTRE AV. ACUEDUCTO Y PTE. 112,CAMELLON AV. POLITECNICO,236.362475311,156.874227608,2
7006,3,Lázaro Cárdenas,7,,CAMELLON EJE CENTRAL LAZARO CARDENAS,9736.01982914,2639.41447669,2
7007,8,Moctezuma,7,ENTRE PISAGUA Y SOLO,PARQUE DEL TEPEYAC,4772.8215294,346.752449707,4
7008,3,Av. Instituto Politécnico Nacional,7,ENTRE AV. ACUEDUCTO Y PTE. 112,CAMELLON AV. POLITECNICO,199.948285277,95.5661404446,2
7009,3,Insurgentes Norte,7,,CAMELLON INSURGENTES NORTE,7497.78230745,696.620202769,2
7010,5,Av. Instituto Politécnico Nacional,7,,,16711.3206961,2906.75318243,1
7011,16,F. C. INDUSTRIAL,7,,,452.106634207,187.377396196,6
7012,3,Sara,7,CALLE FUNDIDORA DE MONTERREY  BUEN TONO COL. INDUS,CAMELLON AV. SARA,1995.27387585,732.343738072,2
7013,3,Norte 80 A,7,,,759.028906582,335.01210996,2
7014,8,Ópalo,7,COL. GUADALUPE INSURGENTE,PARQUE GPE. INSURGENTES,9182.81592906,889.700562397,4
7015,3,Apaseo El Grande,7,,,188.976740157,83.2789269126,2
7016,15,San Miguel El Alto,7,,CAMELLON PERIFERICO OTE. (AV. RIO DE LOS REMEDIOS),12436.7533809,698.022908876,6
7017,3,Primera Cerrada 661,7,,CAMELLON AV. 661,906.786442476,366.464596748,2
7018,8,Segunda 697,7,,,905.431363472,120.415361192,4
7019,3,Avenida 662-A,7,,CAMELLON AV. 662-B,5100.22621476,591.123828886,2
7020,3,Metrobús Linea 1,7,,CAMELLON INSURGENTES NORTE,24842.443228,10541.0902932,2
7021,2,General Popo,7,,DEPORTIVO 18 DE MARZO,51973.5284186,2245.11255865,1
7022,8,Prado Sur,11,,CAMELLON AV. MONTE ALTAI,5267.86403742,378.474494298,4
7023,3,Maestro Rural,11,,,2335.61550378,613.34191342,2
7024,3,Prado Sur,11,,CAMELLON AV. PRADO SUR,100.019385549,35.827706434,2
7025,3,Carlos M. de Bustamante,11,,,188.538721255,170.711455455,2
7026,3,Rodolfo Gaona,11,,CAMELLON AV. RODOLFO GAONA,63.834199634,44.5632603818,2
7027,3,Thiers,11,,CAMELLON AV. EJE 3 PTE. THIERS,344.591484153,237.440500467,2
7028,8,Avenida Parque Lira,11,,,644.832142523,114.028836298,4
7029,8,Avenida Parque Lira,11,,CAMELLON AV. PARQUE LIRA,2029.473506,542.589547983,4
7030,3,Arq. Carlos Lazo,11,"AV. PARQUE LIRA, AV. JALISCO Y CALLE ERASMO CASTEL",PARQUE CHARLES DE GAULLE,365.336330292,112.609375287,2
7031,3,Viaducto,11,,,1097.93740891,170.030793689,2
7032,3,Puente de la Morena,11,,,218.674945682,265.272095309,2
7033,3,Constituyentes,11,,TERCERA SECCION DE BOSQUE DE CHAPULTEPEC,2533.60777859,604.832254461,2
7034,3,Paseo de los Ahuehuetes Sur,11,,,19.0914248489,17.2233640746,2
7035,3,Paseo de los Ahuehuetes Sur,11,,BOSQUES DE LAS LOMAS,1351.914477,191.104960961,2
7036,3,Presa Salinillas,11,,CAMELLON AV. PRESA SALINILLAS,608.342742847,352.464873449,2
7037,3,Plan de Guadalupe,11,,,561.046981961,321.301146844,2
7038,3,Calzada Camarones,11,F.F.C.C. DE CUERNAVACA,CAMELLON F.F.C.C. DE CUERNAVACA,1019.87434497,151.647929198,2
7039,3,Calz. Legaria,11,,CAMELLON AV. LEGARIA (MEXICO-TACUBA),67.7298261984,78.0912007016,2
7040,7,Casa de la Moneda,11,,CAMELLON AV. CASA DE LA MONEDA,2242.68274542,226.357362554,1
7041,8,,11,,,45.8130180852,38.3988077592,4
7042,8,,11,,,321.971936529,124.683462257,4
7043,7,,11,,CAMPO MILITAR 1,4398.89852384,269.033584344,1
7044,5,,11,,,507.122371095,107.23831012,1
7045,5,,11,,,519.550170393,121.478005402,1
7046,8,Lago Bolsena,11,,,537.105482832,127.213554229,4
7047,8,Sierra Noas,11,,,35329.7035909,1141.04302293,4
7048,7,,11,,CAMPO MILITAR 1,4512.40328148,683.475876179,1
7049,7,General García Conde Palomas,11,,,3016.49439087,670.448915935,1
7050,10,Felipe Carrillo Puerto,11,AV. LAGO AULLAGAS DE CALZ.MEXICO TACUBA Y AV. FELI,JARDIN LAGO AULLAGAS,409.897411023,212.124733031,2
7051,2,Presa Escame,11,,CAMELLON AV. EJERCITO NACIONAL MEXICANO,45585.5536464,2038.26835465,1
7052,5,Calle Fray Pedro de Gante,12,,,13680.5275981,1650.92579593,1
7053,6,5 de Mayo,12,,,3953.80734618,410.39440342,3
7054,8,Avenida 535,7,AV. 503 Y AV. 561,"ANDADOR Y PLAZUELAS 2, 5 y 9",7020.8612979,685.977088424,4
7055,3,Avenida 499,7,,CAMELLON AV. 499,1161.91732115,238.06354747,2
7056,7,Av. 503,7,,,13971.2541515,2718.3829083,1
7057,5,Villa Moctezuma,7,,,1711.35391903,522.124470544,1
7058,3,Av. Central,7,,,957.115237257,714.033761063,2
7059,3,Avenida 412,7,,CAMELLON EJE 5 NTE. AV. 412,6140.20496711,564.794967161,2
7060,5,Avenida 661,7,,GLORIETA,5352.82311507,986.895694385,1
7061,3,Emiliano Zapata,7,"NORTE 94 Y ENTRE ORIENTE 87 Y OTE, 95",CANAL DE DESAGUE (EMILIANO ZAPATA),13991.9044267,2085.50603878,2
7062,8,Norte 84 A,7,HENRY FORD Y NORTE 84 A,GERTUDIS SANCHEZ,5079.13747812,329.258335133,4
7063,3,OSLO,7,,,605.572932222,123.767859166,2
7064,4,San Juán de Aragón,7,,,10175.8196863,1640.16708044,1
7065,3,José Loreto Fabela,7,,CAMELLON AV. JOSE LORETO FABELA,4355.26809601,627.758565921,2
7066,5,Arturo Castro,7,,,2353.41590112,580.545760758,1
7067,4,Miguel Torruco,7,,,3164.72663306,548.814643719,1
7068,5,Ciclovía Eduardo Molina,7,,,5011.58499285,1573.03629739,1
7069,3,Gladiola,7,,CANAL DE DESFOGUE,1139.39579472,570.326229776,2
7070,12,5 FRANCISCO J. MACN,7,,,842.266087815,142.181958565,4
7071,12,Ret. Elias Hurtado,7,,,861.768644333,128.239915519,4
7072,12,SEGURO SOCIAL,7,,,371.857987826,78.0820571962,4
7073,19,313,7,,,1650.52123654,249.329552618,6
7074,8,Metrobús Linea 1,7,,,2526.94098569,217.82778584,4
7075,3,Calzada de la Viga,8,,CAMELLON EJE 2 OTE. (CALZ. DE LA VIGA),566.737743997,110.300367597,2
7076,2,Sur 28,8,,,64.2947371,36.5206123778,1
7077,2,,8,,CIUDAD DEPORTIVA MAGDALENA MIXIHUCA,65169.6503324,1520.75375011,1
7078,3,Avenida Presidente Plutarco Elías Calles,8,,,230.307025152,135.685209773,2
7079,2,,8,,,754.547388887,156.159983378,1
7080,2,,8,,,580.610331904,157.566591119,1
7081,3,Avenida Presidente Plutarco Elías Calles,8,,CAMELLON AV. EJE 4 SUR (PLUTARCO ELIAS CALLES),1967.9660666,1011.65008545,2
7082,3,Av. Presidente Plutarco Elías Calles,8,,CAMELLON AV. EJE 4 SUR (PLUTARCO ELIAS CALLES),5173.76248829,446.153925371,2
7083,3,Chicle,8,,CAMELLON AV. CHICLE,116.772980799,75.6586522659,2
7084,3,Azafrán,8,,CAMELLON AV. CHICLE,475.672079492,237.49916168,2
7085,2,,8,,,272.052821781,78.6731954867,1
7086,2,Río Churubusco,8,,DEPORTIVO,42482.8136815,1234.82523487,1
7087,2,,8,,,254.165543812,77.6468297195,1
7088,2,Oriente 239 B,8,,,2070.29145452,233.807542029,1
7089,2,,8,,,167.108119395,63.1350020445,1
7090,3,Paseo de los Jardines,4,,,260.824665669,195.483596618,2
7091,3,Calzada de Tlalpan,4,DE AV. UNIVERSIDAD A ERMITA IZTAPALAPA,CAMELLON LATERAL AV. RIO CHURUBUSCO,2323.55996347,656.889271763,2
7092,8,Ret. 5 de Mariquita Sánchez,4,"MARIQUITA SANCHEZ, SEC. 3 Y STA. ANA",PARQUE,1318.92600116,163.051833405,4
7093,3,Circuito Interior,4,DE AV. UNIVERSIDAD A ERMITA IZTAPALAPA,CAMELLON LATERAL AV. RIO CHURUBUSCO,2939.93598977,474.368208843,2
7094,8,Tepeaca,4,CAHITAS Y TEPEACAN,JARDIN,3170.57223876,321.157556189,4
7095,5,,4,,,5578.04116922,312.328376263,1
7096,14,Felipe Carillo Puerto,4,CARRILLO PUERTO HIDALGO,JARDIN CENTENARIO,6968.84050636,341.254238461,3
7097,15,Canal Nacional,4,DE CALZ. DEL HUESO A CALZ. ERMITA IZTAPALAPA,CAMELLON AV. CANAL NACIONAL,1250.42324985,326.531762219,2
7098,3,Golf,4,"AV. COUNTRY CLUB, ENTRE AV.  CICLISTAS, CORREDORES",PARQUE MASAYOSHI AHIRA,170.837008789,106.015649651,2
7099,5,Huatuzco,4,ADN COPAN Y CUAUHNAUAC,JARDIN,1398.19731552,460.537736816,1
7100,3,Carlota Armero,4,LA VIRGEN Y TEPETLAPA,CAMELLON AV.  CAFETALES,2765.41646767,961.635556915,2
7101,3,Santa Ana,4,DE CANAL DE MIRAMONTES A CANAL NACIONAL,CAMELLON AV. SANTA ANA,2714.29966041,612.085295376,2
7102,2,San Carlos,4,,,3327.12694617,277.748479458,1
7103,3,Periférico,4,,,5712.68594836,902.241047992,2
7104,8,Prolongación Melchor Ocampo,4,AV. MELCHOR OCAMPO,JARDIN P.S. FRANCISCO,2992.5136063,392.38284558,4
7105,9,Cerro del Otate,4,C. VIGILANTE Y C. CHAPULTEPEC,JARDIN,284.442313474,76.2817231702,2
7106,2,San León,4,,,579.858708893,201.682849912,1
7107,3,Taxqueña,4,DE CALZ. DE TLALPAN A AV. TLAHUAC,CAMELLON AV. TAXQUEÑA,383.873355398,118.378162671,2
7108,9,Av. Ciudad Universitaria,4,CIUDAD UNIVERSITARIA,RESERVA ECOLOGICA UNAM,158.597658275,72.3281261807,2
7109,22,Circuito Cultural,4,CIUDAD UNIVERSITARIA,RESERVA ECOLOGICA UNAM,54563.3385726,1302.61478463,8
7110,3,De Los Tenorios,4,DE CALZ. DE TLALPAN A CANAL NACIONAL,CAMELLON AV. CALZADA DEL HUESO,1333.15504967,543.576742869,2
7111,3,Cerro del Agua,4,,CAMELLON AV. CERRO DEL AGUA,814.207796134,336.002365759,2
7112,3,Calzada del Hueso,4,DE CALZ. DE TLALPAN A CANAL NACIONAL,CAMELLON AV. CALZADA DEL HUESO,774.622533591,381.01868016,2
7113,3,1a de Delfín Madrigal,4,,CAMELLON AV. DELFIN MADRIGAL,3671.5987794,882.673596656,2
7114,3,Calzada del Hueso,4,DE CALZ. DE TLALPAN A CANAL NACIONAL,CAMELLON AV. CALZADA DEL HUESO,417.317598032,362.604176254,2
7115,15,Av. Paseo Parque del Rio,4,CANAL NACIONAL,PARQUE DEL RIO,30270.4558098,2213.63651501,2
7116,3,División del Norte,4,DE RIO CHURUBUSCO A CALZ. DE TLALPAN,CAMELLON AV. DIVISION DEL NORTE,314.335000367,177.372006541,2
7117,9,Av. Panamericana,4,,CAMELLON AV. PANAMERICANA,328.23135347,82.700377878,2
7118,3,América,4,,CAMELLON AV. PACIFICO,262.483773647,98.3314492443,2
7119,3,Antonio Delfín Madrigal,4,,CAMELLON AV. DELFIN MADRIGAL,15860.4173647,3408.47414286,2
7120,3,Pedro Henriquez Ureña,4,DE AV. MONZERRAT A CERRO DEL AGUA Y COPILCO,CAMELLON AV. COPILCO UNIVERSIDAD EJE 10 SUR,9409.23221355,1314.67593647,2
7121,2,,4,DIV. DEL NORTE Y MAR DE LA TRANQUILIDAD,CLUB DEPORTIVO AMERICA,8642.60181727,379.648263982,1
7122,16,,5,,,987.736634633,192.369481347,6
7123,16,Mario Pani,5,,,102.969701994,41.6021975641,6
7124,16,Mario Pani,5,,,437.033021385,165.648726428,6
7125,5,JUSTO SIERRA,12,,,278.635588927,108.051582974,1
7126,1,Blas Corral,12,,,13002.5633771,548.460775418,1
7127,5,Avenida Simón Bolívar,12,,,44.4832992947,43.0552611978,1
7128,1,ESPAA,12,,,1946.89815854,241.651788139,1
7129,7,PROLONGACIN INSURGENTES,12,,,1803.29978173,401.332338013,1
7130,5,Caracol,13,CALLE FOCA Y GITANA,"JARDIN LECHERIA, COL. DEL MAR",535.44698531,239.877595913,1
7131,5,Ferrocarril San Rafael Atlixco,13,,,237.465934091,218.566333415,1
7132,5,Don Pascuale,13,AV. STA. CRUZ DEODATO,PARQUE SOLIDARIDAD,2459.9887449,492.585531822,1
7133,17,,13,,,334.965393337,128.76357002,7
7134,5,,13,,,151.605157079,99.522202909,1
7135,8,Pie de la Cuesta,13,,SUELO DE CONSERVACION,46835.6251914,1958.92796784,4
7136,4,,13,,,989.514155504,218.344628195,1
7137,3,Cráter Tycho,13,,,2054.56624028,1715.84461187,2
7138,3,Agricultura,13,,,804.499265659,280.712811509,2
7139,3,Agricultura,13,,,183.080918907,130.344215007,2
7140,5,Rafael Ruiz y Aguilar,13,,ESCUELA,3466.45351895,778.128506777,1
7141,3,Agricultura,13,,,282.107220852,275.879969694,2
7142,10,San Rafael Atlixco,13,,,25.6745437363,22.4582628708,2
7143,10,San Rafael Atlixco,13,AV. SAN RAFAEL ATLIXCO ENTRE BLAS CORRAL Y RIACHUELO SERPENTINO BA. ASUNCION Y COLONIA SANTA CECILIA,ANDADOR ECOLOGICO SAN RAFAEL ATLIXCO,26.7796327476,21.3339263563,2
7144,10,Mar de la Tranquilidad,13,AV. SAN RAFAEL ATLIXCO ENTRE BLAS CORRAL Y RIACHUELO SERPENTINO BA. ASUNCION Y COLONIA SANTA CECILIA,ANDADOR ECOLOGICO SAN RAFAEL ATLIXCO,50.3133023503,40.6917387653,2
7145,10,San Rafael Atlixco,13,,SUELO DE CONSERVACION,50.7981153843,25.6413854248,2
7146,3,Avenida de las Torres,13,,,339.262233811,100.079927759,2
7147,3,Lauro Aguirre,11,,,984.062113915,279.41174628,2
7148,9,Ciclopista,11,,,83.4615806097,43.6603546125,2
7149,9,Castillo Miramar,11,,,142.586014511,43.2294529173,2
7150,3,Buffon,11,,CAMELLON INTERIOR RIO SAN JOAQUIN,1367.3809381,349.020843708,2
7151,3,Campos Eliseos,11,DE PASEO DE LA REFORMA A AV. MARIANO ESCOBEDO,CAMELLON AV. CAMPOS ELISEOS,120.649826101,74.7951764531,2
7152,3,Viaducto,11,,,355.17825053,147.445514774,2
7153,3,Heroes de 1810,11,,,224.40767938,275.337194392,2
7154,3,Adolfo López Mateos,11,ADOLFO LOPEZ MATEOS Y PERIFERICO (BLVD. MANUEL AVI,CAMELLON PERIFERICO (Blvd. MANUEL AVILA CAMACHO),3214.15179118,1206.25267552,2
7155,3,Gral. Pedro Antonio de los Santos,11,,BOSQUE DE CHAPULTEPEC 1A SECCION,341.280530514,588.345580901,2
7156,8,Bosque de Cipreses Norte,11,,,11378.0363537,507.8278216,4
7157,3,A. U. Norte,11,,CAMELLON PERIFERICO (Blvd. MANUEL AVILA CAMACHO),1419.84671874,184.596470796,2
7158,3,Calz. de los Gallos,11,,,360.155009274,209.381013633,2
7159,3,Plan de Guadalupe,11,,,464.686339171,322.242838066,2
7160,8,SIERRA MADRE,11,,,210.343076506,78.7676530026,4
7161,3,Blv. Miguel de Cervantes,11,,CAMELLON AV. MIGUEL DE SERVANTES SAAVEDRA,420.158996986,183.428025921,2
7162,7,,11,,,2546.30886374,451.164496056,1
7163,7,Gral. Juan Cabral,11,,CAMPO MILITAR 1,10268.4757161,808.905218207,1
7164,7,,11,,,1087.44010008,159.97754941,1
7165,3,Homero,11,DE BOULEVARD M. AVILA CAMACHO A AV.MOLIERE,CAMELLON AV. HOMERO,204.563140056,65.6364136445,2
7166,8,Horacio,11,,PARQUE AMERICA,14585.5372192,515.239053212,4
7167,7,Calzada Mexico - Tacuba,11,,,727.533181009,370.201920311,1
7168,5,Paseo de la Reforma,11,,,524.154111076,142.939455541,1
7169,5,Progreso,11,,,1395.05639026,460.429324998,1
7170,5,Martires de la Conquista,11,,,1353.97343338,331.80386414,1
7171,3,BATALLA DE CELAYA,11,,,479.725963967,344.274458413,2
7172,11,Golfo de Bengala,11,,Instituto Esperanza,754.546217747,347.628689442,1
7173,5,,11,,,518.510808174,193.6839674,1
7174,5,Zaragoza,12,,,692.604693905,114.61276011,1
7175,5,,12,,,75.2441965947,35.7666734565,1
7176,6,,12,,,150.944823008,53.0230524589,3
7177,5,,12,,,80.0257764752,35.9700268969,1
7178,1,PRIMERA INDEPENDENCIA,12,,,3226.96265595,235.467927987,1
7179,7,Avenida Nuevo León,12,,,1271.83040584,377.080730339,1
7180,3,Avenida Nuevo León,12,,,92.687167051,70.5237088845,2
7181,3,Miguel Hidalgo,12,,,2337.40975588,947.76923024,2
7182,5,Calle Francisco del Olmo,12,,,138.194186532,73.6554624828,1
7183,5,Sabalo,13,CALLE FOCA Y GITANA,"JARDIN LECHERIA, COL. DEL MAR",8.28532878974,11.9111136413,1
7184,5,,13,CALLE FOCA Y GITANA,"JARDIN LECHERIA, COL. DEL MAR",307.39430576,107.320236815,1
7185,17,,13,,,429.461117461,166.706932434,7
7186,2,Libertad,13,,SUELO DE CONSERVACION,6481.46739186,328.432932511,1
7187,5,Montes de las Cordilleras,13,,,1803.34856912,646.808256783,1
7188,8,Victoriano Güeros,13,AV. CECILIO ACOSTA ESQUINA MANUEL M. LOPEZ,JARDIN COORDIANCION ZAPOTITLA,2044.61647502,244.476964892,4
7189,5,Cecilio Acosta,13,AV. CECILIO ACOSTA ESQUINA MANUEL M. LOPEZ,JARDIN COORDIANCION ZAPOTITLA,1436.93198748,952.97593284,1
7190,19,NINGUNO,13,,SUELO DE CONSERVACION,463612.519503,2741.85761608,6
7191,3,Sor Juana Inez de la Cruz,13,,SUELO DE CONSERVACION,500.020417628,513.949205,2
7192,8,NO APLICA,13,,SUELO DE CONSERVACION,3827.35737251,330.723248665,4
7193,10,San Rafael Atlixco,13,,SUELO DE CONSERVACION,187.826303345,102.690845579,2
7194,8,Pera,13,CALLE VALLADOLID ESQ. CAMINO A LAS MINAS COL. AMPLIACION LOPEZ PORTILLO,MODULO DEPORTIVO LOPEZ PORTILLO,1950.01847429,323.518253931,4
7195,5,Montes de las Cordilleras,13,,,4754.12233913,1123.26969754,1
7196,3,,13,,,153.02164645,129.868856459,2
7197,3,Avenida Tláhuac,13,,,94.9241822674,64.9915858189,2
7198,5,Carlos A. Vidal,13,,,467.496430737,101.721274935,1
7199,2,Antonio Béjar,13,AV. TLAHAUC ESQUINA ANTONIO BEJAR Y LECHERIA COL. EL TRIANGULO,EL TRIANGULO DOS HERMANOS,23218.9586798,760.112139081,1
7200,8,División del Norte,13,AV. DIVISION DEL NORTE ENTRE CARRETERA A TULYEHUALCO Y PARQUE DE LA AMISTAD,PARQUE DE LOS OLIVOS,72309.9942502,1811.03237418,4
7201,3,Hoja Seca,13,,CAMELLON AGUSTIN LARA,190.243146388,209.216677484,2
7202,3,Estanislao Ramírez Ruiz,13,AV. ESTANISLAO RAMIREZ RUIZ CASI ESQUINA CON EJE 10 SUR COL. SELENE 1,PLAZA DEL ESTUDIANTE,1337.46273149,196.95584013,2
7203,3,Estanislao Ramírez Ruiz,13,AV. ESTANISLAO RAMIREZ RUIZ CASI ESQUINA CON EJE 10 SUR COL. SELENE 1,PLAZA DEL ESTUDIANTE,1454.11418433,203.770265538,2
7204,3,Mar de las Lluvias,13,AV. ESTANISLAO RAMIREZ RUIZ CASI ESQUINA CON EJE 10 SUR COL. SELENE 1,PLAZA DEL ESTUDIANTE,2162.93321797,239.87064487,2
7205,8,Sur 75 A,9,"RIO CHURUBUSCO Y SUR 77, COL. BANDAL",CAMELLON AV. MANUEL,2890.82054589,372.950187172,4
7206,8,Avenida República Federal del Sur,9,,,4848.33555441,534.354551715,4
7207,5,Bandera,9,,,550.274307412,117.400372634,1
7208,5,Río Mixteco,9,,,6592.13319691,1074.27080172,1
7209,3,Carretera Federal 150D Cuota,9,,CAMELLON AV. GRAL. IGNACIO ZARAGOZA,5321.04578111,280.441438644,2
7210,4,Gabriela Mistral,9,,,418.253399908,80.5615073357,1
7211,7,Gardenia,9,,,1045.4303927,136.461251087,1
7212,5,,9,,,69.9508444512,37.0922445938,1
7213,8,Avenida de las Torres,9,,,155.452128876,68.5036683975,4
7214,5,,9,,,7958.62774363,1210.62778555,1
7215,14,Batalla Calvillo,9,,,429.603052401,83.2856783062,3
7216,3,San Rafael Atlixco,9,,,277.016774099,307.196564349,2
7217,8,Avenida de las Torres,9,,,668.836348394,152.681397753,4
7218,5,,9,,,18.0030397606,17.0438908861,1
7219,14,Batalla Oredain,9,,,454.598496578,87.389648817,3
7220,2,José Clemente Orozco,9,,,16898.2435541,597.985602836,1
7221,19,Juan Álvarez,10,,,3799.53593563,337.431872348,6
